date,year,market,currency,price,days_since_last_event,events_7d,events_30d,max_severity_7d,max_severity_30d,policy_events_30d,weather_events_30d,disaster_events_30d,event_shock_score,key,day_of_week,month,dow_sin,dow_cos,month_sin,month_cos,price_lag_1,price_lag_2,price_lag_3,price_lag_5,price_lag_10,price_lag_20,price_lag_30,rolling_mean_5,rolling_std_5,rolling_mean_10,rolling_std_10,rolling_mean_20,rolling_std_20,rolling_mean_30,rolling_std_30,momentum_5,momentum_10,momentum_20
2013-03-22,2013,EU_ETS,EUR,6.02,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-03-22 00:00:00'))",4,3,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,5.81,5.85,6.37,6.06,5.97,6.49,6.21,6.01,0.223718573207642,6.034000000000001,0.16866798418327622,6.092,0.18025128658725414,6.112,0.18077228960941036,-0.25,-0.16000000000000014,-0.6800000000000006
2013-03-25,2013,EU_ETS,EUR,5.98,1204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-03-25 00:00:00'))",0,3,0.0,1.0,1.0,6.123233995736766e-17,6.02,5.81,5.85,5.96,6.05,6.15,5.95,6.002,0.22219360926467266,6.039,0.1672954804450471,6.0685,0.1544182631704291,6.105666666666666,0.18054865298009737,0.05999999999999961,-0.03000000000000025,-0.13000000000000078
2013-03-26,2013,EU_ETS,EUR,6.19,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-03-26 00:00:00'))",1,3,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,5.98,6.02,5.81,6.37,5.93,6.26,6.23,6.006,0.22142718893140145,6.032,0.16824585185444407,6.06,0.15437480023611577,6.106666666666667,0.17973799578111008,-0.3899999999999997,0.05000000000000071,-0.27999999999999936
2013-03-27,2013,EU_ETS,EUR,6.11,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-03-27 00:00:00'))",2,3,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,6.19,5.98,6.02,5.85,6.19,6.05,6.46,5.97,0.15083103128354547,6.058,0.17080202965098495,6.056500000000001,0.15034259122888127,6.105333333333333,0.17893811940356993,0.34000000000000075,0.0,0.14000000000000057
2013-03-28,2013,EU_ETS,EUR,6.02,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-03-28 00:00:00'))",3,3,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,6.11,6.19,5.98,5.81,6.15,5.88,6.24,6.022,0.14377065068387432,6.05,0.1657307052607595,6.059500000000001,0.15080398570938175,6.093666666666667,0.16595560963339007,0.3000000000000007,-0.040000000000000036,0.23000000000000043
2013-03-29,2013,EU_ETS,EUR,6.08,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-03-29 00:00:00'))",4,3,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,6.02,6.11,6.19,6.02,6.06,6.33,6.35,6.064,0.08502940666657645,6.037,0.1620733715862633,6.0665,0.14517774949330356,6.086333333333333,0.16411693336480027,0.0,-0.040000000000000036,-0.3100000000000005
2013-04-01,2013,EU_ETS,EUR,6.07,1211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-01 00:00:00'))",0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,6.08,6.02,6.11,5.98,5.96,5.93,6.08,6.0760000000000005,0.08142481193144738,6.039,0.1625115380505684,6.054,0.13140535918152316,6.077333333333333,0.15638002636095458,0.09999999999999964,0.1200000000000001,0.15000000000000036
2013-04-02,2013,EU_ETS,EUR,6.32,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-02 00:00:00'))",1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,6.07,6.08,6.02,6.19,6.37,6.15,6.02,6.093999999999999,0.06268971205926802,6.05,0.1602775370675846,6.061,0.12814054783936346,6.077,0.15638480392137347,-0.1200000000000001,-0.2999999999999998,-0.08000000000000007
2013-04-03,2013,EU_ETS,EUR,6.03,1213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-03 00:00:00'))",2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,6.32,6.07,6.08,6.11,5.85,6.16,6.13,6.12,0.11640446725996967,6.045,0.14961060568320375,6.0695,0.13949061466464058,6.087000000000001,0.16210150077250507,0.20999999999999996,0.47000000000000064,0.16000000000000014
2013-04-04,2013,EU_ETS,EUR,5.89,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-04 00:00:00'))",3,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,6.03,6.32,6.07,6.02,5.81,6.1,5.85,6.104000000000001,0.12340988614400085,6.063000000000001,0.13350405736492144,6.063000000000001,0.13807320712900062,6.083666666666667,0.16221491350025125,0.010000000000000675,0.22000000000000064,-0.0699999999999994
2013-04-05,2013,EU_ETS,EUR,6.01,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-05 00:00:00'))",4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,5.89,6.03,6.32,6.08,6.02,5.97,6.49,6.078,0.15514509337414384,6.071,0.1181759516784991,6.0525,0.14300809693876157,6.084999999999999,0.1603820868865281,-0.1900000000000004,-0.1299999999999999,-0.08000000000000007
2013-04-08,2013,EU_ETS,EUR,5.59,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-08 00:00:00'))",0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,6.01,5.89,6.03,6.07,5.98,6.05,6.15,6.064,0.15805062479493703,6.07,0.11869662542992632,6.0545,0.1420702198526965,6.069,0.14140550640747457,-0.0600000000000005,0.02999999999999936,-0.040000000000000036
2013-04-09,2013,EU_ETS,EUR,5.96,1219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-09 00:00:00'))",1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,5.59,6.01,5.89,6.32,6.19,5.93,6.26,5.968,0.2638560213412936,6.031000000000001,0.19261071851911524,6.031499999999999,0.17601659610910703,6.050333333333334,0.16528936660783541,-0.7300000000000004,-0.6000000000000005,-0.33999999999999986
2013-04-10,2013,EU_ETS,EUR,6.13,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-10 00:00:00'))",2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,5.96,5.59,6.01,6.03,6.11,6.19,6.05,5.896,0.1793878479664872,6.008,0.18510057326162374,6.033,0.17523217681135783,6.040333333333333,0.16119132631483946,-0.07000000000000028,-0.15000000000000036,-0.23000000000000043
2013-04-11,2013,EU_ETS,EUR,6.05,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-11 00:00:00'))",3,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,6.13,5.96,5.59,5.89,6.02,6.15,5.88,5.9159999999999995,0.20218803129278004,6.01,0.18642841938694643,6.029999999999999,0.17290094517578167,6.043000000000001,0.16201638912716088,0.2400000000000002,0.11000000000000032,-0.020000000000000462
2013-04-12,2013,EU_ETS,EUR,6.0,1222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-12 00:00:00'))",4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,6.05,6.13,5.96,6.01,6.08,6.06,6.33,5.9479999999999995,0.2095709903542341,6.013,0.18684812608581877,6.025,0.1706797555304729,6.048666666666667,0.15906479559091039,0.040000000000000036,-0.03000000000000025,-0.009999999999999787
2013-04-15,2013,EU_ETS,EUR,6.04,1225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-15 00:00:00'))",0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,6.0,6.05,6.13,5.59,6.07,5.96,5.93,5.946,0.20887795479191723,6.005,0.18536750284413508,6.022,0.17055945097344552,6.0376666666666665,0.1500961377773888,0.41000000000000014,-0.07000000000000028,0.040000000000000036
2013-04-16,2013,EU_ETS,EUR,6.11,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-16 00:00:00'))",1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,6.04,6.0,6.05,5.96,6.32,6.37,6.15,6.036,0.06348228097718511,6.002,0.1844390896131753,6.026,0.16996594086229488,6.041333333333332,0.14871248199067444,0.08000000000000007,-0.28000000000000025,-0.33000000000000007
2013-04-17,2013,EU_ETS,EUR,6.16,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-17 00:00:00'))",2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,6.11,6.04,6.0,6.13,6.03,5.85,6.16,6.066,0.053197744294944525,5.981,0.15358312985915998,6.013,0.15117435037432883,6.04,0.14788159289856706,-0.019999999999999574,0.08000000000000007,0.2600000000000007
2013-04-18,2013,EU_ETS,EUR,6.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-18 00:00:00'))",3,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,6.16,6.11,6.04,6.05,5.89,5.81,6.1,6.072,0.06300793599278673,5.994,0.16338094544007253,6.028499999999999,0.14946483480296865,6.04,0.14788159289856706,0.11000000000000032,0.27000000000000046,0.35000000000000053
2013-04-19,2013,EU_ETS,EUR,5.89,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-19 00:00:00'))",4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,6.0,6.16,6.11,6.0,6.01,6.02,5.97,6.061999999999999,0.07085195832205175,6.005,0.15925172247316638,6.038,0.14062267542142107,6.036666666666666,0.14760930102165892,0.0,-0.009999999999999787,-0.019999999999999574
2013-04-22,2013,EU_ETS,EUR,5.59,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-22 00:00:00'))",0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,5.89,6.0,6.16,6.04,5.59,5.98,6.05,6.04,0.10416333327071893,5.993,0.16330271821784337,6.031499999999999,0.14445086580617048,6.034,0.14956488616446773,-0.15000000000000036,0.2999999999999998,-0.09000000000000075
2013-04-23,2013,EU_ETS,EUR,6.06,1233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-23 00:00:00'))",1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,5.59,5.89,6.0,6.11,5.96,6.19,5.93,5.95,0.22660538386820142,5.993,0.16330271821784337,6.0120000000000005,0.1748864293147665,6.018666666666666,0.17004529484765996,-0.5200000000000005,-0.3700000000000001,-0.6000000000000005
2013-04-24,2013,EU_ETS,EUR,5.99,1234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-24 00:00:00'))",2,4,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,6.06,5.59,5.89,6.16,6.13,6.11,6.19,5.9399999999999995,0.21874642853782444,6.003,0.16411716681689217,6.0055,0.170277637066013,6.023,0.16936290356635103,-0.10000000000000053,-0.07000000000000028,-0.05000000000000071
2013-04-25,2013,EU_ETS,EUR,5.93,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-25 00:00:00'))",3,4,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,5.99,6.06,5.59,6.0,6.05,6.02,6.15,5.906000000000001,0.18689569282904578,5.989,0.15793458561344845,5.999499999999999,0.16850659834197912,6.016333333333334,0.16647425675430022,-0.009999999999999787,-0.05999999999999961,-0.02999999999999936
2013-04-26,2013,EU_ETS,EUR,5.81,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-26 00:00:00'))",4,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,5.93,5.99,6.06,5.89,6.0,6.08,6.06,5.892,0.18061007723282546,5.977,0.1573425138550428,5.994999999999999,0.1691309053912663,6.009,0.1652239859046465,0.040000000000000036,-0.07000000000000028,-0.15000000000000036
2013-04-29,2013,EU_ETS,EUR,6.04,1239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-29 00:00:00'))",0,4,0.0,1.0,0.8660254037844387,-0.4999999999999998,5.81,5.93,5.99,5.59,6.04,6.07,5.96,5.8759999999999994,0.18433664854836954,5.958,0.1655160280912763,5.9815,0.1727265865024426,6.000666666666667,0.1688282811223432,0.21999999999999975,-0.23000000000000043,-0.2600000000000007
2013-04-30,2013,EU_ETS,EUR,5.85,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-04-30 00:00:00'))",1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,6.04,5.81,5.93,6.06,6.11,6.32,6.37,5.965999999999999,0.1006479011110356,5.958,0.1655160280912763,5.98,0.17204650534252452,6.003333333333333,0.16879559835483332,-0.019999999999999574,-0.07000000000000028,-0.28000000000000025
2013-05-01,2013,EU_ETS,EUR,5.88,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-01 00:00:00'))",2,5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5.85,6.04,5.81,5.99,6.16,6.03,5.85,5.924,0.09528903398634794,5.9319999999999995,0.1592900917599348,5.9565,0.15435008056038474,5.986,0.156063647496603,-0.14000000000000057,-0.3100000000000005,-0.1800000000000006
2013-05-02,2013,EU_ETS,EUR,5.88,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-02 00:00:00'))",3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,5.88,5.85,6.04,5.93,6.0,5.89,5.81,5.901999999999999,0.08871302045386857,5.904,0.1379371837693526,5.949,0.15423495405778828,5.986999999999999,0.15525618428777352,-0.04999999999999982,-0.1200000000000001,-0.009999999999999787
2013-05-03,2013,EU_ETS,EUR,5.95,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-03 00:00:00'))",4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,5.88,5.88,5.85,5.81,5.89,6.01,6.02,5.8919999999999995,0.08757853617209643,5.892,0.13381579378466302,5.9485,0.154452343188331,5.989333333333333,0.153014160567941,0.07000000000000028,-0.009999999999999787,-0.1299999999999999
2013-05-06,2013,EU_ETS,EUR,5.7,1246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-06 00:00:00'))",0,5,0.0,1.0,0.49999999999999994,-0.8660254037844387,5.95,5.88,5.88,6.04,5.59,5.59,5.98,5.92,0.0764852926911497,5.898,0.13505554412741871,5.945500000000001,0.1537761531048768,5.987,0.15306410647383525,-0.08999999999999986,0.3600000000000003,0.3600000000000003
2013-05-07,2013,EU_ETS,EUR,5.95,1247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-07 00:00:00'))",1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,5.7,5.95,5.88,5.85,6.06,5.96,6.19,5.852,0.09257429447768936,5.909000000000001,0.10918384088620842,5.951,0.1419006323955627,5.977666666666666,0.1617934684644606,-0.14999999999999947,-0.35999999999999943,-0.2599999999999998
2013-05-08,2013,EU_ETS,EUR,5.76,1248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-08 00:00:00'))",2,5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5.95,5.7,5.95,5.88,5.99,6.13,6.11,5.872,0.10232301792873655,5.898000000000001,0.09715966240962938,5.9505,0.1418848680798982,5.969666666666667,0.15678853172072263,0.07000000000000028,-0.040000000000000036,-0.17999999999999972
2013-05-09,2013,EU_ETS,EUR,5.76,1249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-09 00:00:00'))",3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,5.76,5.95,5.7,5.88,5.93,6.05,6.02,5.848000000000001,0.11344602239850214,5.875,0.10013879256976102,5.932,0.14136924403303533,5.958,0.158992517719026,-0.1200000000000001,-0.16999999999999993,-0.29000000000000004
2013-05-10,2013,EU_ETS,EUR,5.99,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-10 00:00:00'))",4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,5.76,5.76,5.95,5.95,5.81,6.0,6.08,5.824,0.1176010203953961,5.858,0.10411532067640614,5.9174999999999995,0.1434857410871009,5.949333333333333,0.16254300934225832,-0.1900000000000004,-0.04999999999999982,-0.2400000000000002
2013-05-13,2013,EU_ETS,EUR,5.7,1253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-13 00:00:00'))",0,5,0.0,1.0,0.49999999999999994,-0.8660254037844387,5.99,5.76,5.76,5.7,6.04,6.04,6.07,5.832000000000001,0.12911235416504266,5.8759999999999994,0.11027239001469015,5.917,0.14320026462982327,5.946333333333333,0.16087011967198564,0.29000000000000004,-0.04999999999999982,-0.04999999999999982
2013-05-14,2013,EU_ETS,EUR,5.97,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-14 00:00:00'))",1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,5.7,5.99,5.76,5.95,5.85,6.11,6.32,5.832,0.12911235416504266,5.842,0.10643725329243907,5.9,0.1479331285645449,5.933999999999999,0.16518745882392158,-0.25,-0.14999999999999947,-0.41000000000000014
2013-05-15,2013,EU_ETS,EUR,5.85,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-15 00:00:00'))",2,5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5.97,5.7,5.99,5.76,5.88,6.16,6.03,5.836,0.1339029499228449,5.854000000000001,0.1139395551236394,5.893,0.14060396041644477,5.922333333333333,0.14850248653382295,0.20999999999999996,0.08999999999999986,-0.1900000000000004
2013-05-16,2013,EU_ETS,EUR,5.6,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-16 00:00:00'))",3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,5.85,5.97,5.7,5.76,5.88,6.0,5.89,5.854000000000001,0.12700393693914475,5.851,0.11357327541477068,5.8774999999999995,0.12594380534922056,5.916333333333333,0.1476361635324848,0.08999999999999986,-0.03000000000000025,-0.15000000000000036
2013-05-17,2013,EU_ETS,EUR,6.03,1257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-17 00:00:00'))",4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,5.6,5.85,5.97,5.99,5.95,5.89,6.01,5.822,0.16961721610154465,5.8229999999999995,0.13760248705598763,5.8575,0.1367623755606819,5.906666666666667,0.15851320696582674,-0.39000000000000057,-0.35000000000000053,-0.29000000000000004
2013-05-20,2013,EU_ETS,EUR,5.86,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-20 00:00:00'))",0,5,0.0,1.0,0.49999999999999994,-0.8660254037844387,6.03,5.6,5.85,5.7,5.7,5.59,5.59,5.83,0.18013883534107564,5.831,0.14775730852235874,5.8645,0.14199610817702643,5.907333333333333,0.15900408438639718,0.33000000000000007,0.33000000000000007,0.4400000000000004
2013-05-21,2013,EU_ETS,EUR,5.87,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-21 00:00:00'))",1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,5.86,6.03,5.6,5.97,5.95,6.06,5.96,5.862,0.16483324906718105,5.8469999999999995,0.1404793381390826,5.878,0.12651606929577308,5.916333333333332,0.1476595182652129,-0.10999999999999943,-0.08999999999999986,-0.1999999999999993
2013-05-22,2013,EU_ETS,EUR,5.96,1262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-22 00:00:00'))",2,5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5.87,5.86,6.03,5.85,5.76,5.99,6.13,5.8420000000000005,0.15417522498132039,5.8389999999999995,0.13617390841450908,5.868499999999999,0.11904333576497768,5.913333333333333,0.1476560152907976,0.020000000000000462,0.11000000000000032,-0.1200000000000001
2013-05-23,2013,EU_ETS,EUR,6.03,1263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-23 00:00:00'))",3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,5.96,5.87,5.86,5.6,5.76,5.93,6.05,5.864,0.1631870092808971,5.859,0.13795732029063623,5.867,0.1176122084629268,5.907666666666667,0.14221604093713325,0.3600000000000003,0.20000000000000018,0.03000000000000025
2013-05-24,2013,EU_ETS,EUR,5.83,1264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-24 00:00:00'))",4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,6.03,5.96,5.87,6.03,5.99,5.81,6.0,5.95,0.08276472677448182,5.886,0.14276632033422582,5.872000000000001,0.12245729653337777,5.907,0.14157123222634344,0.0,0.040000000000000036,0.22000000000000064
2013-05-27,2013,EU_ETS,EUR,5.88,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-27 00:00:00'))",0,5,0.0,1.0,0.49999999999999994,-0.8660254037844387,5.83,6.03,5.96,5.86,5.7,6.04,6.04,5.91,0.0827647267744507,5.869999999999999,0.1387243469762826,5.873,0.1220051767691605,5.901333333333333,0.14112194124172414,-0.03000000000000025,0.1299999999999999,-0.20999999999999996
2013-05-28,2013,EU_ETS,EUR,5.84,1268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-28 00:00:00'))",1,5,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,5.88,5.83,6.03,5.87,5.97,5.85,6.11,5.914,0.08018728077475876,5.888,0.1252375520520787,5.865,0.11555358748012559,5.896,0.13870335500858472,0.009999999999999787,-0.08999999999999986,0.03000000000000025
2013-05-29,2013,EU_ETS,EUR,5.74,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-29 00:00:00'))",2,5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5.84,5.88,5.83,5.96,5.85,5.88,6.16,5.9079999999999995,0.08526429497772922,5.875,0.12249716549825744,5.8645000000000005,0.11564350847847563,5.887,0.1329804237639172,-0.1200000000000001,-0.009999999999999787,-0.040000000000000036
2013-05-30,2013,EU_ETS,EUR,5.56,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-30 00:00:00'))",3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,5.74,5.84,5.88,6.03,5.6,5.88,6.0,5.864,0.10597169432468019,5.864,0.1297176420777757,5.8575,0.11884864324248698,5.873,0.12512476532459552,-0.29000000000000004,0.14000000000000057,-0.13999999999999968
2013-05-31,2013,EU_ETS,EUR,5.81,1271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-05-31 00:00:00'))",4,5,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,5.56,5.74,5.84,5.83,6.03,5.95,5.89,5.7700000000000005,0.12806248474096965,5.86,0.13904435742914684,5.8415,0.1359672948312882,5.858333333333333,0.1351138302596033,-0.27000000000000046,-0.47000000000000064,-0.39000000000000057
2013-06-03,2013,EU_ETS,EUR,5.97,1274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-06-03 00:00:00'))",0,6,0.0,1.0,1.2246467991473532e-16,-1.0,5.81,5.56,5.74,5.88,5.86,5.7,5.59,5.766,0.12601587200837258,5.837999999999999,0.1259453144097544,5.8345,0.1336718291014141,5.855666666666667,0.13525667383562337,-0.07000000000000028,-0.05000000000000071,0.10999999999999943
2013-06-04,2013,EU_ETS,EUR,5.85,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-06-04 00:00:00'))",1,6,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,5.97,5.81,5.56,5.84,5.87,5.95,6.06,5.784,0.15043270920259608,5.849,0.13270267517857479,5.848000000000001,0.13300573790769252,5.868333333333334,0.12706455957439183,0.1299999999999999,0.09999999999999964,0.019999999999999574
2013-06-05,2013,EU_ETS,EUR,5.61,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-06-05 00:00:00'))",2,6,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,5.85,5.97,5.81,5.74,5.96,5.76,5.99,5.786,0.15142654984524045,5.8469999999999995,0.13250157231601772,5.843,0.13083134985867745,5.8613333333333335,0.12181765155702609,0.10999999999999943,-0.11000000000000032,0.08999999999999986
2013-06-06,2013,EU_ETS,EUR,5.92,1277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('EU_ETS', Timestamp('2013-06-06 00:00:00'))",3,6,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,5.61,5.85,5.97,5.56,6.03,5.76,5.93,5.76,0.17117242768048163,5.812,0.14497509364482525,5.8355,0.1398297837430688,5.848666666666667,0.12759670662369976,0.05000000000000071,-0.41999999999999993,-0.14999999999999947
